dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
ucr,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,DISTORTEDinsectEPG2,,lof,tuned,"{'w': 50, 'k': 30}",1.0,0.68324,0.99924,0.66667,0.91,2.41,0.0,6298,1,0.00413,ok
ucr,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,DISTORTEDinsectEPG2,,knn,default,,0.1478,0.17827,0.83028,0.5,0.14,,1585.6,6298,1,0.00413,ok
ucr,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,DISTORTEDinsectEPG2,,knn,tuned,"{'w': 100, 'k': 5}",0.1478,0.17827,0.83028,0.5,0.6,1.95,0.0,6298,1,0.00413,ok
ucr,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,DISTORTEDinsectEPG2,,ae,default,,0.06804,0.10877,0.80345,0.5,1.61,,1601.2,6298,1,0.00413,ok
ucr,066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,DISTORTEDinsectEPG2,,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 16}",0.08908,0.1229,0.79128,0.45,3.49,8.15,0.0,6298,1,0.00413,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,chronos_small_resid,default,,0.00029,0.00058,0.85237,0.0,0.12,,1656.2,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,chronos_small_quantile,default,,0.00029,0.00057,0.97528,1.0,0.12,,1656.2,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,chronos_base_resid,default,,0.0004,0.00061,0.73735,0.00122,0.23,,1751.0,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,chronos_base_quantile,default,,0.00029,0.00059,0.67973,1.0,0.23,,1751.0,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,timesfm_resid,default,,0.00121,0.00132,0.91318,0.00382,2.43,,2046.7,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,timesfm_quantile,default,,0.00122,0.00117,0.66667,1.0,2.43,,2046.7,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,tirex_resid,default,,0.00085,0.00137,0.80711,0.0034,5.07,,1779.8,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,tirex_quantile,default,,0.00064,0.00076,0.8952,1.0,5.07,,1779.8,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,iforest,default,,0.04792,0.09698,0.99561,1.0,1.4,,1594.1,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.01877,0.03511,0.99561,0.5,1.75,6.23,0.0,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,lof,default,,0.06667,0.1045,0.99726,1.0,0.27,,1594.1,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,lof,tuned,"{'w': 100, 'k': 50}",0.06667,0.1045,0.99726,1.0,0.73,2.21,0.0,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,knn,default,,0.06667,0.1045,0.99726,1.0,0.15,,1594.1,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,knn,tuned,"{'w': 50, 'k': 3}",0.04643,0.09698,0.99712,1.0,0.65,1.81,0.0,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,ae,default,,0.053,0.11262,0.99733,1.0,1.45,,1602.3,6828,1,0.00029,ok
ucr,069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,DISTORTEDinsectEPG5,,ae,tuned,"{'w': 50, 'hidden': 64, 'latent': 8}",0.04697,0.09698,0.99712,1.0,3.3,7.92,0.0,6828,1,0.00029,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,chronos_small_resid,default,,0.0075,0.00997,0.7578,0.00318,0.43,,1738.6,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,chronos_small_quantile,default,,0.00546,0.00819,0.67562,1.0,0.43,,1738.6,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,chronos_base_resid,default,,0.00766,0.01034,0.77686,0.00316,1.05,,1970.5,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,chronos_base_quantile,default,,0.0056,0.0084,0.66668,1.0,1.05,,1970.5,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,timesfm_resid,default,,0.01372,0.0185,0.728,0.01004,11.13,,2046.7,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,timesfm_quantile,default,,0.0134,0.01508,0.74745,1.0,11.13,,2046.7,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,tirex_resid,default,,0.00788,0.01108,0.68987,0.00565,22.43,,2033.8,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,tirex_quantile,default,,0.00548,0.00832,0.73515,1.0,22.43,,2033.8,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,iforest,default,,0.00362,0.00645,0.73056,0.00336,2.89,,1594.1,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,iforest,tuned,"{'w': 100, 'n_estimators': 100}",0.00362,0.00641,0.77252,0.0,4.19,12.69,0.0,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,lof,default,,0.62992,0.41624,0.9984,0.50431,1.41,,1594.1,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,lof,tuned,"{'w': 100, 'k': 30}",0.62478,0.41678,0.99837,0.5,3.25,10.77,0.0,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,knn,default,,0.12484,0.09736,0.97826,0.22381,1.01,,1594.1,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,knn,tuned,"{'w': 100, 'k': 3}",0.20376,0.11338,0.98988,0.23125,4.21,4.45,0.0,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,ae,default,,0.36305,0.16556,0.99837,0.23846,10.03,,1615.1,35000,1,0.00574,ok
ucr,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,DISTORTEDltstdbs30791ES,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",0.02095,0.02571,0.81294,0.07547,6.75,40.49,0.0,35000,1,0.00574,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,chronos_small_resid,default,,0.01247,0.01688,0.66278,0.00447,0.23,,1738.6,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,chronos_small_quantile,default,,0.01528,0.01968,0.68483,1.0,0.23,,1738.6,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,chronos_base_resid,default,,0.01209,0.01639,0.67421,0.0046,0.62,,1970.5,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,chronos_base_quantile,default,,0.01532,0.0195,0.68793,1.0,0.62,,1970.5,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,timesfm_resid,default,,0.01409,0.0207,0.69153,0.00482,8.65,,2046.7,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,timesfm_quantile,default,,0.0157,0.02048,0.73452,1.0,8.65,,2046.7,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,tirex_resid,default,,0.01209,0.0167,0.67286,0.00454,11.51,,2033.8,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,tirex_quantile,default,,0.01564,0.01967,0.67946,1.0,11.51,,2033.8,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,iforest,default,,0.0113,0.01651,0.65156,0.01699,2.26,,1594.1,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.0117,0.01702,0.66204,0.01193,3.73,6.49,0.0,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,lof,default,,0.0145,0.01876,0.66788,0.01418,0.59,,1594.1,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,lof,tuned,"{'w': 50, 'k': 30}",0.01051,0.01389,0.66524,0.00714,2.7,2.68,0.0,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,knn,default,,0.01296,0.01755,0.65907,0.01902,0.46,,1594.1,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,knn,tuned,"{'w': 50, 'k': 3}",0.01327,0.01859,0.67643,0.0159,2.77,2.11,0.0,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,ae,default,,0.01201,0.01541,0.65749,0.00835,2.76,,1609.0,26000,1,0.01542,ok
ucr,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,DISTORTEDqtdbSel100MLII,,ae,tuned,"{'w': 50, 'hidden': 64, 'latent': 8}",0.01428,0.0204,0.66575,0.03552,5.22,10.02,0.0,26000,1,0.01542,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,chronos_small_resid,default,,0.00113,0.00169,0.67315,0.00069,1.27,,1738.6,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,chronos_small_quantile,default,,0.00151,0.00218,0.68381,1.0,1.27,,1738.6,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,chronos_base_resid,default,,0.00114,0.0017,0.74674,0.0008,2.09,,1970.5,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,chronos_base_quantile,default,,0.0015,0.00219,0.71467,1.0,2.09,,1970.5,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,timesfm_resid,default,,0.00104,0.00163,0.71929,0.0002,30.68,,2046.7,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,timesfm_quantile,default,,0.00151,0.00222,0.7184,1.0,30.68,,2046.7,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,tirex_resid,default,,0.00104,0.00165,0.75863,0.00048,48.86,,2033.8,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,tirex_quantile,default,,0.00151,0.0022,0.70052,1.0,48.86,,2033.8,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,iforest,default,,0.00272,0.00323,0.78081,0.00851,6.39,,1594.1,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,iforest,tuned,"{'w': 400, 'n_estimators': 200}",0.00096,0.00148,0.74516,0.0,20.43,30.9,0.0,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,lof,default,,0.83847,0.32319,0.99985,0.4,11.72,,1594.1,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,lof,tuned,"{'w': 100, 'k': 30}",0.47961,0.3065,0.95463,0.4,17.35,33.59,0.0,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,knn,default,,0.26138,0.2361,0.87697,0.33333,9.09,,1594.1,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,knn,tuned,"{'w': 200, 'k': 3}",0.99971,0.31552,0.99983,0.5,9.63,22.53,0.0,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,ae,default,,0.00255,0.00579,0.72566,0.02246,38.86,,1646.9,100000,1,0.00153,ok
ucr,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412,DISTORTEDresperation1,,ae,tuned,"{'w': 100, 'hidden': 64, 'latent': 8}",0.00528,0.01258,0.88088,0.0523,42.26,165.3,0.0,100000,1,0.00153,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,chronos_small_resid,default,,2e-05,3e-05,0.66761,0.0006,1.42,,1738.6,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,chronos_small_quantile,default,,1e-05,3e-05,0.66667,1.0,1.42,,1738.6,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,chronos_base_resid,default,,2e-05,3e-05,0.66303,0.0,28.18,,795.4,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,chronos_base_quantile,default,,1e-05,3e-05,0.66667,1.0,28.18,,795.4,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,timesfm_resid,default,,2e-05,3e-05,0.65713,0.0,51.27,,1797.5,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,timesfm_quantile,default,,1e-05,3e-05,0.66667,1.0,51.27,,1797.5,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,tirex_resid,default,,2e-05,2e-05,0.66275,0.0,52.37,,1929.3,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,tirex_quantile,default,,1e-05,3e-05,0.66667,1.0,52.37,,1929.3,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,iforest,default,,1e-05,3e-05,0.67132,0.0,11.1,,1489.6,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,iforest,tuned,"{'w': 400, 'n_estimators': 100}",1e-05,3e-05,0.68022,0.0,30.13,24.68,0.0,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,lof,default,,2e-05,2e-05,0.6354,0.0,11.99,,1489.6,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,lof,tuned,"{'w': 50, 'k': 10}",1e-05,2e-05,0.65154,0.0,32.75,11.73,0.0,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,knn,default,,1e-05,2e-05,0.65164,0.0,7.35,,1489.6,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,knn,tuned,"{'w': 100, 'k': 1}",1e-05,2e-05,0.65134,0.0,15.14,8.45,0.0,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,ae,default,,1e-05,2e-05,0.65409,0.0,21.9,,1564.8,145100,1,1e-05,ok
ucr,081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251,DISTORTEDresperation3,,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 8}",1e-05,2e-05,0.6667,0.0,46.04,81.42,0.0,145100,1,1e-05,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,chronos_small_resid,default,,0.01505,0.01693,0.68622,0.00643,2.11,,1740.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,chronos_small_quantile,default,,0.00896,0.00985,0.6766,1.0,2.11,,1740.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,chronos_base_resid,default,,0.01308,0.01521,0.67522,0.00642,1.0,,1970.8,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,chronos_base_quantile,default,,0.01607,0.01465,0.66781,1.0,1.0,,1970.8,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,timesfm_resid,default,,0.03514,0.02306,0.67852,0.00819,9.48,,2047.4,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,timesfm_quantile,default,,0.13432,0.05711,0.77103,1.0,9.48,,2047.4,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,tirex_resid,default,,0.03586,0.02442,0.68076,0.00827,11.4,,2034.2,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,tirex_quantile,default,,0.0964,0.04681,0.66667,1.0,11.4,,2034.2,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,iforest,default,,0.62601,0.50867,0.99886,0.625,2.44,,1594.5,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,iforest,tuned,"{'w': 100, 'n_estimators': 100}",0.59516,0.49884,0.99886,0.625,4.03,8.68,0.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,lof,default,,0.95654,0.80461,0.99933,1.0,0.91,,1594.5,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,lof,tuned,"{'w': 100, 'k': 30}",0.94463,0.79621,0.99933,1.0,2.41,3.64,0.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,knn,default,,0.9526,0.79473,0.99948,1.0,0.7,,1594.5,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,knn,tuned,"{'w': 100, 'k': 3}",0.95413,0.78984,0.99948,1.0,2.09,2.85,0.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,ae,default,,0.98784,0.82947,0.99933,1.0,5.55,,1611.0,28000,1,0.00361,ok
ucr,084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,DISTORTEDs20101mML2,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 16}",0.99011,0.82896,0.99933,1.0,7.5,26.78,0.0,28000,1,0.00361,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,chronos_small_resid,default,,0.02107,0.01758,0.80312,0.00529,0.62,,1740.0,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,chronos_small_quantile,default,,0.0081,0.01043,0.84496,1.0,0.62,,1740.0,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,chronos_base_resid,default,,0.03836,0.03076,0.79602,0.00597,1.07,,1970.8,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,chronos_base_quantile,default,,0.00868,0.01115,0.74174,1.0,1.07,,1970.8,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,timesfm_resid,default,,0.01364,0.01764,0.76026,0.0056,14.19,,2047.4,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,timesfm_quantile,default,,0.01008,0.01346,0.6667,1.0,14.19,,2047.4,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,tirex_resid,default,,0.01331,0.01659,0.81259,0.00485,16.82,,2034.2,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,tirex_quantile,default,,0.00918,0.0121,0.73142,1.0,16.82,,2034.2,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,iforest,default,,0.041,0.04626,0.75031,0.0832,3.08,,1594.5,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,iforest,tuned,"{'w': 100, 'n_estimators': 200}",0.041,0.04626,0.75031,0.0832,5.67,9.31,0.0,43000,1,0.00863,ok
ucr,087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740,DISTORTEDsel840mECG1,,lof,default,,0.03178,0.03785,0.74003,0.0577,1.58,,1594.5,43000,1,0.00863,ok
