dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,tirex_quantile,default,,1e-05,2e-05,0.66667,1.0,72.43,,2033.8,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,iforest,default,,1e-05,2e-05,0.66349,0.0,16.73,,1594.1,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,iforest,tuned,"{'w': 400, 'n_estimators': 200}",1e-05,2e-05,0.65113,0.0,37.94,18.42,0.0,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,lof,default,,4e-05,0.0001,0.61325,0.00962,6.98,,1594.1,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,lof,tuned,"{'w': 100, 'k': 10}",3e-05,7e-05,0.61311,0.0073,15.65,6.22,0.0,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,knn,default,,1e-05,2e-05,0.63116,0.0,6.36,,1594.1,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,knn,tuned,"{'w': 100, 'k': 1}",1e-05,2e-05,0.63062,0.0,14.77,5.02,0.0,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,ae,default,,1e-05,2e-05,0.64308,0.0,17.74,,1668.8,170051,1,1e-05,ok
ucr,079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250,DISTORTEDresperation2,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",1e-05,2e-05,0.62856,0.0,28.01,44.22,0.0,170051,1,1e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,chronos_small_resid,default,,2e-05,2e-05,0.81816,0.0,1.25,,1738.6,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,chronos_small_quantile,default,,2e-05,3e-05,0.7314,1.0,1.25,,1738.6,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,chronos_base_resid,default,,2e-05,3e-05,0.85973,0.0,2.22,,1970.5,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,chronos_base_quantile,default,,2e-05,3e-05,0.72818,1.0,2.22,,1970.5,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,timesfm_resid,default,,2e-05,3e-05,0.82122,0.0,44.61,,1386.9,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,timesfm_quantile,default,,2e-05,3e-05,0.86476,1.0,44.61,,1386.9,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,tirex_resid,default,,2e-05,3e-05,0.86786,0.0,45.92,,1519.7,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,tirex_quantile,default,,2e-05,3e-05,0.86328,1.0,45.92,,1519.7,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,iforest,default,,1e-05,3e-05,0.89747,0.0,6.55,,1079.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,iforest,tuned,"{'w': 200, 'n_estimators': 100}",1e-05,3e-05,0.89757,0.0,13.91,20.75,0.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,lof,default,,2e-05,2e-05,0.78381,0.0,11.29,,1079.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,lof,tuned,"{'w': 50, 'k': 10}",4e-05,6e-05,0.71263,0.00331,42.35,33.34,0.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,knn,default,,2e-05,3e-05,0.85245,0.0,10.7,,1079.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,knn,tuned,"{'w': 200, 'k': 3}",2e-05,3e-05,0.84064,0.0,11.84,24.61,0.0,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,ae,default,,1e-05,3e-05,0.71682,0.0,42.42,,1148.7,125250,1,2e-05,ok
ucr,082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431,DISTORTEDresperation4,,ae,tuned,"{'w': 100, 'hidden': 64, 'latent': 8}",1e-05,3e-05,0.71712,0.0,33.25,164.5,0.0,125250,1,2e-05,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,chronos_small_resid,default,,0.00604,0.00674,0.67467,0.00732,10.65,,1331.1,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,chronos_small_quantile,default,,0.00376,0.00579,0.6717,1.0,10.65,,1331.1,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,chronos_base_resid,default,,0.00852,0.00586,0.67592,0.00728,4.44,,1980.9,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,chronos_base_quantile,default,,0.0037,0.0055,0.84094,1.0,4.44,,1980.9,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,timesfm_resid,default,,0.0127,0.00869,0.65753,0.00587,10.87,,2057.9,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,timesfm_quantile,default,,0.03122,0.01769,0.70789,1.0,10.87,,2057.9,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,tirex_resid,default,,0.01216,0.00919,0.65536,0.00603,13.7,,2045.0,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,tirex_quantile,default,,0.01503,0.00821,0.66667,1.0,13.7,,2045.0,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,iforest,default,,0.00346,0.0044,0.59899,0.01829,2.59,,1604.6,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,iforest,tuned,"{'w': 100, 'n_estimators': 200}",0.00346,0.0044,0.59899,0.01829,4.05,7.99,0.0,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,lof,default,,0.98519,0.6227,0.99939,0.66667,0.88,,1604.6,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,lof,tuned,"{'w': 100, 'k': 50}",0.98519,0.6227,0.99939,0.66667,2.63,3.4,0.0,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,knn,default,,0.95004,0.60045,0.9994,0.66667,0.7,,1604.6,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,knn,tuned,"{'w': 100, 'k': 3}",0.94774,0.60762,0.9994,0.66667,2.29,2.64,0.0,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,ae,default,,0.89959,0.43692,0.99937,0.66667,4.54,,1622.4,30000,1,0.00337,ok
ucr,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,DISTORTEDs20101m,,ae,tuned,"{'w': 100, 'hidden': 64, 'latent': 8}",0.90282,0.45116,0.99938,0.66667,6.35,22.03,0.0,30000,1,0.00337,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,chronos_small_resid,default,,0.01459,0.01681,0.67727,0.00461,0.45,,1750.1,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,chronos_small_quantile,default,,0.00932,0.01206,0.68365,1.0,0.45,,1750.1,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,chronos_base_resid,default,,0.01298,0.01551,0.67568,0.00437,0.9,,1980.9,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,chronos_base_quantile,default,,0.00945,0.01212,0.6689,1.0,0.9,,1980.9,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,timesfm_resid,default,,0.01783,0.02056,0.67442,0.00357,12.23,,2057.9,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,timesfm_quantile,default,,0.01182,0.01509,0.67056,1.0,12.23,,2057.9,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,tirex_resid,default,,0.01301,0.01557,0.67073,0.00429,17.66,,2045.0,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,tirex_quantile,default,,0.00946,0.01217,0.66671,1.0,17.66,,2045.0,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,iforest,default,,0.00708,0.00966,0.69788,0.00721,2.85,,1604.6,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,iforest,tuned,"{'w': 400, 'n_estimators': 100}",0.00701,0.00926,0.69086,0.03301,7.28,10.83,0.0,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,lof,default,,0.0283,0.03442,0.79506,0.06522,1.65,,1604.6,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,lof,tuned,"{'w': 50, 'k': 30}",0.02527,0.02875,0.78389,0.05273,5.79,6.24,0.0,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,knn,default,,0.02611,0.03329,0.80912,0.08041,1.16,,1604.6,37001,1,0.01003,ok
ucr,088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740,DISTORTEDsel840mECG2,,knn,tuned,"{'w': 200, 'k': 1}",0.07664,0.09199,0.84041,0.29762,2.73,4.35,0.0,37001,1,0.01003,ok
