dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
nasa,F-5,msl,point,tirex_resid,default,,0.03331,0.05123,0.64352,0.03119,28.13,,593.6,3922,55,0.0385,ok
nasa,F-5,msl,point,tirex_quantile,default,,0.04404,0.06466,0.70009,0.05272,28.13,,593.6,3922,55,0.0385,ok
nasa,D-14,msl,point,tirex_resid,default,,0.11708,0.18545,0.72675,0.22932,21.07,,593.6,2625,55,0.08457,ok
nasa,D-14,msl,point,tirex_quantile,default,,0.08943,0.13195,0.69009,0.13322,21.07,,593.6,2625,55,0.08457,ok
nasa,T-9,msl,point,tirex_resid,default,,0.50445,0.4979,0.95208,0.67352,9.45,,525.6,1096,55,0.10219,ok
nasa,T-9,msl,point,tirex_quantile,default,,0.17453,0.21939,0.75826,0.26793,9.45,,525.6,1096,55,0.10219,ok
nasa,P-14,msl,point,tirex_resid,default,,0.03318,0.04376,0.64101,0.04072,29.23,,593.6,6100,55,0.02967,ok
nasa,P-14,msl,point,tirex_quantile,default,,0.06868,0.08075,0.75799,0.15203,29.23,,593.6,6100,55,0.02967,ok
nasa,T-8,msl,contextual,tirex_resid,default,,0.10232,0.12437,0.73036,0.19784,11.46,,593.6,1519,55,0.06715,ok
nasa,T-8,msl,contextual,tirex_quantile,default,,0.07164,0.10305,0.68821,0.08436,11.46,,593.6,1519,55,0.06715,ok
nasa,P-11,msl,point,tirex_resid,default,,0.08008,0.1159,0.67395,0.13319,17.59,,593.6,3535,55,0.0645,ok
nasa,P-11,msl,point,tirex_quantile,default,,0.08136,0.11321,0.69577,0.17152,17.59,,593.6,3535,55,0.0645,ok
nasa,D-15,msl,point,tirex_resid,default,,0.35344,0.39094,0.76179,0.30038,13.96,,593.6,2158,55,0.29703,ok
nasa,D-15,msl,point,tirex_quantile,default,,0.31649,0.34869,0.77185,0.29834,13.96,,593.6,2158,55,0.29703,ok
nasa,D-16,msl,contextual,tirex_resid,default,,0.35126,0.386,0.74757,0.30653,20.91,,593.6,2191,55,0.29712,ok
nasa,D-16,msl,contextual,tirex_quantile,default,,0.29571,0.33538,0.76635,0.30304,20.91,,593.6,2191,55,0.29712,ok
nasa,M-7,msl,point,tirex_resid,default,,0.54531,0.46447,0.99186,0.67612,16.25,,593.6,2156,55,0.04685,ok
nasa,M-7,msl,point,tirex_quantile,default,,0.09539,0.09382,0.98363,0.27462,16.25,,593.6,2156,55,0.04685,ok
nasa,F-8,msl,contextual,tirex_resid,default,,0.25202,0.29429,0.78808,0.27097,19.82,,593.6,2487,55,0.21592,ok
nasa,F-8,msl,contextual,tirex_quantile,default,,0.22365,0.24654,0.89844,0.25238,19.82,,593.6,2487,55,0.21592,ok
psm,psm,server_app,,tirex_resid,default,,0.29394,0.40577,0.7457,0.41183,309.28,,593.6,40000,25,0.27318,ok
psm,psm,server_app,,tirex_quantile,default,,0.3105,0.3946,0.78956,0.42837,309.28,,593.6,40000,25,0.27318,ok
