dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
ucr,114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,CIMIS44AirTemperature2,,knn,tuned,"{'w': 50, 'k': 5}",0.99846,0.88707,0.99884,1.0,0.39,1.36,0.0,4184,1,0.00598,ok
ucr,114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,CIMIS44AirTemperature2,,ae,default,,0.99544,0.89869,0.99884,0.98404,1.74,nan,23.9,4184,1,0.00598,ok
ucr,114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727,CIMIS44AirTemperature2,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",0.99846,0.89416,0.99884,1.0,1.99,10.7,0.0,4184,1,0.00598,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,iforest,default,,0.02693,0.03685,0.78504,0.07556,1.33,nan,17.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,iforest,tuned,"{'w': 50, 'n_estimators': 100}",0.04805,0.05347,0.81444,0.12965,0.94,6.26,0.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,lof,default,,0.03929,0.0531,0.8265,0.12188,0.18,nan,17.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,lof,tuned,"{'w': 50, 'k': 50}",0.0844,0.09719,0.83137,0.20844,0.52,1.79,0.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,knn,default,,0.0539,0.07418,0.83925,0.16306,0.09,nan,17.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,knn,tuned,"{'w': 50, 'k': 5}",0.19679,0.19302,0.84868,0.3831,0.38,1.33,0.0,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,ae,default,,0.71797,0.6022,0.99724,0.79641,1.79,nan,23.9,4184,1,0.01171,ok
ucr,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597,CIMIS44AirTemperature4,,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",0.35645,0.36539,0.94343,0.59975,2.02,10.25,0.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,iforest,default,,0.01912,0.02843,0.77435,0.01887,1.31,nan,17.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,iforest,tuned,"{'w': 50, 'n_estimators': 100}",0.01564,0.02382,0.73058,0.015,0.95,6.86,0.0,4184,1,0.01171,ok
ucr,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054,CIMIS44AirTemperature6,,lof,default,,0.10173,0.13924,0.83014,0.20676,0.18,nan,17.0,4184,1,0.01171,ok
