dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
nasa,E-6,smap,point,tirex_resid,default,,0.02663,0.02683,0.61762,0.06652,62.48,,2033.8,8300,25,0.00795,ok
nasa,E-6,smap,point,tirex_quantile,default,,0.01193,0.01501,0.65903,0.01722,62.48,,2033.8,8300,25,0.00795,ok
nasa,E-6,smap,point,iforest,default,,0.01509,0.0272,0.65109,0.03072,1.8,,1594.1,8300,25,0.00795,ok
nasa,E-6,smap,point,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.12076,0.11797,0.85078,0.27662,1.95,6.07,0.0,8300,25,0.00795,ok
nasa,E-6,smap,point,lof,default,,0.67718,0.65429,0.99711,0.76234,0.81,,1594.1,8300,25,0.00795,ok
nasa,E-6,smap,point,lof,tuned,"{'w': 200, 'k': 10}",0.49829,0.54768,0.99713,0.6721,1.04,2.19,0.0,8300,25,0.00795,ok
nasa,E-6,smap,point,knn,default,,0.49665,0.46047,0.99711,0.58763,0.64,,1594.1,8300,25,0.00795,ok
nasa,E-6,smap,point,knn,tuned,"{'w': 50, 'k': 3}",0.55301,0.47518,0.99737,0.60878,1.48,1.78,0.0,8300,25,0.00795,ok
nasa,E-6,smap,point,ae,default,,0.77898,0.78264,0.99755,0.83653,2.24,,1771.2,8300,25,0.00795,ok
nasa,E-6,smap,point,ae,tuned,"{'w': 200, 'hidden': 32, 'latent': 16}",0.75917,0.77931,0.99742,0.80661,3.06,7.55,0.0,8300,25,0.00795,ok
nasa,E-9,smap,point,chronos_small_resid,default,,0.04422,0.05585,0.60846,0.05368,1.38,,1738.6,8302,25,0.04228,ok
nasa,E-9,smap,point,chronos_small_quantile,default,,0.0511,0.06284,0.63775,0.05243,1.38,,1738.6,8302,25,0.04228,ok
nasa,E-9,smap,point,chronos_base_resid,default,,0.04521,0.05513,0.60095,0.06863,2.6,,1970.5,8302,25,0.04228,ok
nasa,E-9,smap,point,chronos_base_quantile,default,,0.04233,0.05338,0.64426,0.03766,2.6,,1970.5,8302,25,0.04228,ok
