detectors=['iforest', 'lof', 'knn', 'ae', 'chronos_small_resid', 'chronos_small_quantile', 'chronos_base_resid', 'chronos_base_quantile', 'timesfm_resid', 'timesfm_quantile', 'tirex_resid', 'tirex_quantile']
tiers=['default', 'tuned']
datasets=['nasa', 'smd', 'psm', 'ucr']
out=F:\CS\Paper\that\results\full_results.csv
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/143 [00:00<?, ?it/s]Loading weights:  45%|¨€¨€¨€¨€¨…     | 64/143 [00:00<00:00, 606.04it/s]Loading weights:  89%|¨€¨€¨€¨€¨€¨€¨€¨€¨ | 127/143 [00:00<00:00, 609.27it/s]Loading weights: 100%|¨€¨€¨€¨€¨€¨€¨€¨€¨€¨€| 143/143 [00:00<00:00, 636.00it/s]
[ucr] 032_UCR_Anomaly_DISTORTEDInternalB iforest                  default  vus=0.5355 affil=0.99235 (1.2s)
[ucr] 032_UCR_Anomaly_DISTORTEDInternalB lof                      default  vus=0.56863 affil=0.99276 (0.18s)
[ucr] 032_UCR_Anomaly_DISTORTEDInternalB knn                      default  vus=0.62588 affil=0.99246 (0.14s)
[ucr] 032_UCR_Anomaly_DISTORTEDInternalB ae                       default  vus=0.63665 affil=0.99325 (0.59s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB chronos_small_resid      default  vus=0.16213 affil=0.81955 (0.1s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB chronos_small_quantile   default  vus=0.11094 affil=0.72768 (0.1s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB chronos_base_resid       default  vus=0.13217 affil=0.83223 (0.2s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB chronos_base_quantile    default  vus=0.12194 affil=0.79153 (0.2s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB timesfm_resid            default  vus=0.26692 affil=0.98444 (1.1s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB timesfm_quantile         default  vus=0.30271 affil=0.99573 (1.1s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB tirex_resid              default  vus=0.28763 affil=0.94926 (4.6s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB tirex_quantile           default  vus=0.20508 affil=0.97882 (4.6s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB iforest                  default  vus=0.34682 affil=0.91466 (0.77s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB iforest                  tuned    vus=0.08864 affil=0.76808 (0.97s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB lof                      default  vus=0.62205 affil=0.99462 (0.21s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB lof                      tuned    vus=0.39149 affil=0.98751 (0.67s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB knn                      default  vus=0.69506 affil=0.99265 (0.08s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB knn                      tuned    vus=0.48908 affil=0.98624 (0.46s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB ae                       default  vus=0.67273 affil=0.98934 (1.63s)
[ucr] 033_UCR_Anomaly_DISTORTEDInternalB ae                       tuned    vus=0.40899 affil=0.98431 (3.04s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB chronos_small_resid      default  vus=0.03096 affil=0.69089 (0.1s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB chronos_small_quantile   default  vus=0.04072 affil=0.69364 (0.1s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB chronos_base_resid       default  vus=0.03706 affil=0.75707 (0.2s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB chronos_base_quantile    default  vus=0.04473 affil=0.76958 (0.2s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB timesfm_resid            default  vus=0.25352 affil=0.99229 (2.2s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB timesfm_quantile         default  vus=0.09065 affil=0.85904 (2.2s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB tirex_resid              default  vus=0.13111 affil=0.94972 (3.7s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB tirex_quantile           default  vus=0.03586 affil=0.79659 (3.7s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB iforest                  default  vus=0.56325 affil=0.99709 (1.09s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB lof                      default  vus=0.70637 affil=0.9992 (0.2s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB knn                      default  vus=0.87082 affil=0.99936 (0.12s)
[ucr] 034_UCR_Anomaly_DISTORTEDInternalB ae                       default  vus=0.70207 affil=0.99933 (0.79s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB chronos_small_resid      default  vus=0.03473 affil=0.76335 (0.1s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB chronos_small_quantile   default  vus=0.05559 affil=0.76135 (0.1s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB chronos_base_resid       default  vus=0.05892 affil=0.76295 (0.2s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB chronos_base_quantile    default  vus=0.04939 affil=0.76215 (0.2s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB timesfm_resid            default  vus=0.06258 affil=0.69523 (2.0s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB timesfm_quantile         default  vus=0.09783 affil=0.66688 (2.0s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB tirex_resid              default  vus=0.13184 affil=0.97251 (4.7s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB tirex_quantile           default  vus=0.25632 affil=0.9851 (4.7s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB iforest                  default  vus=0.03203 affil=0.71639 (1.15s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB lof                      default  vus=0.03366 affil=0.70232 (0.18s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB knn                      default  vus=0.12312 affil=0.91638 (0.12s)
[ucr] 035_UCR_Anomaly_DISTORTEDInternalB ae                       default  vus=0.02828 affil=0.70696 (0.99s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB chronos_small_resid      default  vus=0.02758 affil=0.70661 (0.1s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB chronos_small_quantile   default  vus=0.03871 affil=0.66923 (0.1s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB chronos_base_resid       default  vus=0.02636 affil=0.81763 (0.2s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB chronos_base_quantile    default  vus=0.03813 affil=0.93027 (0.2s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB timesfm_resid            default  vus=0.02928 affil=0.73447 (1.1s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB timesfm_quantile         default  vus=0.04242 affil=0.66695 (1.1s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB tirex_resid              default  vus=0.05033 affil=0.83035 (4.8s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB tirex_quantile           default  vus=0.04842 affil=0.79441 (4.8s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB iforest                  default  vus=0.02149 affil=0.691 (1.01s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB iforest                  tuned    vus=0.02399 affil=0.66284 (1.07s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB lof                      default  vus=0.02199 affil=0.7156 (0.21s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB lof                      tuned    vus=0.02261 affil=0.6911 (0.7s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB knn                      default  vus=0.02593 affil=0.80641 (0.08s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB knn                      tuned    vus=0.03064 affil=0.72495 (0.39s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB ae                       default  vus=0.02108 affil=0.6454 (1.35s)
[ucr] 036_UCR_Anomaly_DISTORTEDInternalB ae                       tuned    vus=0.02082 affil=0.63458 (1.23s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.02919 affil=0.90372 (0.3s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.03594 affil=0.89555 (0.3s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.03318 affil=0.8881 (0.9s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.0663 affil=0.93286 (0.9s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.03733 affil=0.78074 (7.6s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.02966 affil=0.70556 (7.6s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.03113 affil=0.7956 (10.7s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.01422 affil=0.6688 (10.7s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.46329 affil=0.99971 (2.35s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.49203 affil=0.99971 (3.16s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.48865 affil=0.99972 (0.62s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.51341 affil=0.99971 (2.26s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.4915 affil=0.99972 (0.44s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.51748 affil=0.9997 (1.87s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.52772 affil=0.99968 (2.33s)
[ucr] 037_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.52476 affil=0.99968 (5.91s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.00432 affil=0.66791 (0.4s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.00423 affil=0.66667 (0.4s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.00462 affil=0.67312 (0.6s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.00427 affil=0.67039 (0.6s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.00739 affil=0.66978 (8.5s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.00902 affil=0.68491 (8.5s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.00711 affil=0.69191 (23.7s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.00675 affil=0.83207 (23.7s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.00835 affil=0.71795 (7.0s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.01634 affil=0.70955 (4.8s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.00708 affil=0.73133 (0.63s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.07778 affil=0.84747 (5.11s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.01788 affil=0.84561 (0.92s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.15296 affil=0.84747 (7.31s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.00612 affil=0.69626 (7.72s)
[ucr] 038_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.03243 affil=0.74052 (6.14s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.00373 affil=0.7187 (0.4s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.00522 affil=0.74503 (0.4s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.00348 affil=0.81474 (0.7s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.00528 affil=0.81223 (0.7s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.00605 affil=0.67419 (8.2s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.00614 affil=0.66667 (8.2s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.00528 affil=0.66857 (9.5s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.00452 affil=0.66667 (9.5s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.33246 affil=0.99987 (2.08s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.3138 affil=0.9999 (3.65s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.33065 affil=0.9996 (0.55s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.30626 affil=0.99988 (2.57s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.24238 affil=0.75305 (0.38s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.31378 affil=0.99986 (2.08s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.32818 affil=0.99964 (2.67s)
[ucr] 039_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.32031 affil=0.99983 (5.46s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.00734 affil=0.71835 (0.5s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.00776 affil=0.72316 (0.5s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.00753 affil=0.73549 (0.5s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.00751 affil=0.85279 (0.5s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.00822 affil=0.6705 (6.3s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.00788 affil=0.66668 (6.3s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.00854 affil=0.66857 (9.0s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.00904 affil=0.68074 (9.0s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.00688 affil=0.82654 (1.89s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.00664 affil=0.81576 (3.34s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.02468 affil=0.78508 (0.61s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.24251 affil=0.82832 (2.44s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.13474 affil=0.788 (0.37s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.28007 affil=0.84494 (1.96s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.01303 affil=0.78017 (2.67s)
[ucr] 040_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.03285 affil=0.79158 (5.86s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.01099 affil=0.74804 (0.3s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.01147 affil=0.72644 (0.3s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.01071 affil=0.74573 (0.5s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.00867 affil=0.75708 (0.5s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.01173 affil=0.68314 (6.8s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.00951 affil=0.66668 (6.8s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.01214 affil=0.67141 (11.1s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.00952 affil=0.66668 (11.1s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.38295 affil=0.99803 (2.26s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.21547 affil=0.99827 (2.68s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.328 affil=0.99863 (0.61s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.27573 affil=0.99846 (2.8s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.2777 affil=0.99824 (0.42s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.27085 affil=0.99861 (2.07s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.27157 affil=0.99824 (3.14s)
[ucr] 041_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.27304 affil=0.99778 (6.89s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_resid      default  vus=0.01035 affil=0.67254 (0.8s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_small_quantile   default  vus=0.01309 affil=0.66671 (0.8s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_resid       default  vus=0.01072 affil=0.66013 (0.9s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 chronos_base_quantile    default  vus=0.01366 affil=0.70166 (0.9s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_resid            default  vus=0.01109 affil=0.66649 (21.7s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 timesfm_quantile         default  vus=0.01399 affil=0.66671 (21.7s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_resid              default  vus=0.01146 affil=0.66281 (19.4s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 tirex_quantile           default  vus=0.01415 affil=0.66671 (19.4s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  default  vus=0.00925 affil=0.63955 (2.03s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 iforest                  tuned    vus=0.00861 affil=0.63623 (2.56s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      default  vus=0.01173 affil=0.69601 (0.65s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 lof                      tuned    vus=0.32467 affil=0.80042 (2.64s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      default  vus=0.04169 affil=0.71477 (0.39s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 knn                      tuned    vus=0.41869 affil=0.81794 (1.99s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       default  vus=0.00787 affil=0.68174 (2.07s)
[ucr] 042_UCR_Anomaly_DISTORTEDLab2Cmac0 ae                       tuned    vus=0.00794 affil=0.68715 (6.43s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo chronos_small_resid      default  vus=0.0265 affil=0.85808 (0.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo chronos_small_quantile   default  vus=0.01706 affil=0.84609 (0.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo chronos_base_resid       default  vus=0.02491 affil=0.88571 (0.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo chronos_base_quantile    default  vus=0.01696 affil=0.77277 (0.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo timesfm_resid            default  vus=0.03708 affil=0.9046 (4.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo timesfm_quantile         default  vus=0.02892 affil=0.74214 (4.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo tirex_resid              default  vus=0.03039 affil=0.98027 (4.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo tirex_quantile           default  vus=0.01615 affil=0.78785 (4.4s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo iforest                  default  vus=0.03288 affil=0.69325 (1.57s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo iforest                  tuned    vus=0.03288 affil=0.69325 (2.08s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo lof                      default  vus=0.1224 affil=0.73389 (0.59s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo lof                      tuned    vus=0.19169 affil=0.9975 (1.81s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo knn                      default  vus=0.70133 affil=0.9996 (0.27s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo knn                      tuned    vus=0.71714 affil=0.9996 (1.2s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo ae                       default  vus=0.65671 affil=0.99728 (3.75s)
[ucr] 043_UCR_Anomaly_DISTORTEDMesoplodo ae                       tuned    vus=0.61721 affil=0.99734 (3.85s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema chronos_small_resid      default  vus=0.03694 affil=0.75334 (0.6s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema chronos_small_quantile   default  vus=0.02713 affil=0.95502 (0.6s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema chronos_base_resid       default  vus=0.03765 affil=0.75062 (0.5s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema chronos_base_quantile    default  vus=0.02496 affil=0.90098 (0.5s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema timesfm_resid            default  vus=0.03722 affil=0.82835 (5.4s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema timesfm_quantile         default  vus=0.02786 affil=0.86431 (5.4s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema tirex_resid              default  vus=0.03713 affil=0.72705 (9.4s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema tirex_quantile           default  vus=0.03307 affil=0.81307 (9.4s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema iforest                  default  vus=0.01312 affil=0.67582 (1.97s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema iforest                  tuned    vus=0.01325 affil=0.69726 (2.31s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema lof                      default  vus=0.83241 affil=0.99879 (0.69s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema lof                      tuned    vus=0.76129 affil=0.99958 (2.19s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema knn                      default  vus=0.85161 affil=0.99889 (0.37s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema knn                      tuned    vus=0.82155 affil=0.99959 (1.89s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema ae                       default  vus=0.06864 affil=0.89449 (3.07s)
[ucr] 044_UCR_Anomaly_DISTORTEDPowerDema ae                       tuned    vus=0.08181 affil=0.94793 (4.51s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema chronos_small_resid      default  vus=0.03007 affil=0.69435 (0.1s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema chronos_small_quantile   default  vus=0.03062 affil=0.76601 (0.1s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema chronos_base_resid       default  vus=0.03015 affil=0.67813 (0.4s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema chronos_base_quantile    default  vus=0.03337 affil=0.739 (0.4s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema timesfm_resid            default  vus=0.02573 affil=0.66661 (4.1s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema timesfm_quantile         default  vus=0.02775 affil=0.72695 (4.1s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema tirex_resid              default  vus=0.02538 affil=0.6708 (6.2s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema tirex_quantile           default  vus=0.03313 affil=0.75012 (6.2s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema iforest                  default  vus=0.01567 affil=0.61987 (1.67s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema iforest                  tuned    vus=0.01565 affil=0.62117 (1.71s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema lof                      default  vus=0.02811 affil=0.66838 (0.79s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema lof                      tuned    vus=0.03771 affil=0.67273 (1.47s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema knn                      default  vus=0.13957 affil=0.72899 (0.32s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema knn                      tuned    vus=0.13957 affil=0.72899 (1.28s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema ae                       default  vus=0.04565 affil=0.69813 (4.57s)
[ucr] 045_UCR_Anomaly_DISTORTEDPowerDema ae                       tuned    vus=0.03075 affil=0.67632 (5.36s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema chronos_small_resid      default  vus=0.02004 affil=0.6813 (0.3s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema chronos_small_quantile   default  vus=0.01478 affil=0.82418 (0.3s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema chronos_base_resid       default  vus=0.02195 affil=0.67831 (0.5s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema chronos_base_quantile    default  vus=0.0115 affil=0.73756 (0.5s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema timesfm_resid            default  vus=0.01958 affil=0.66114 (4.6s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema timesfm_quantile         default  vus=0.01302 affil=0.69638 (4.6s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema tirex_resid              default  vus=0.01723 affil=0.66166 (8.1s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema tirex_quantile           default  vus=0.01531 affil=0.69527 (8.1s)
[ucr] 046_UCR_Anomaly_DISTORTEDPowerDema iforest                  default  vus=0.00504 affil=0.82058 (3.82s)
