dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
nasa,D-5,smap,point,ae,default,,0.00783,0.015,0.8519,0.0,2.05,,189.1,7628,25,0.00669,ok
nasa,D-7,smap,point,iforest,default,,0.36006,0.37066,0.71145,0.2926,2.09,,17.0,7642,25,0.35357,ok
nasa,D-7,smap,point,lof,default,,0.89777,0.8934,0.97094,0.75,0.7,,17.0,7642,25,0.35357,ok
nasa,D-7,smap,point,knn,default,,0.89883,0.89396,0.97094,0.75,0.55,,17.0,7642,25,0.35357,ok
nasa,D-7,smap,point,ae,default,,0.99457,0.98855,0.99542,1.0,2.01,,189.2,7642,25,0.35357,ok
nasa,P-4,smap,point,iforest,default,,0.05643,0.08205,0.33107,0.00196,1.75,,17.0,7783,25,0.05692,ok
nasa,P-4,smap,point,lof,default,,0.06018,0.08992,0.39272,0.17304,0.7,,17.0,7783,25,0.05692,ok
nasa,P-4,smap,point,knn,default,,0.1872,0.23593,0.89735,0.46154,0.53,,17.0,7783,25,0.05692,ok
nasa,P-4,smap,point,ae,default,,0.96251,0.89929,0.99578,0.94919,1.72,,191.3,7783,25,0.05692,ok
nasa,T-1,smap,mixed,iforest,default,,0.09563,0.11935,0.55322,0.05408,1.81,,17.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,iforest,tuned,"{'w': 50, 'n_estimators': 100}",0.09973,0.1191,0.59088,0.01965,1.67,5.99,0.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,lof,default,,0.10207,0.1287,0.56344,0.13973,0.79,,17.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,lof,tuned,"{'w': 50, 'k': 30}",0.09567,0.1137,0.55231,0.00534,1.9,2.19,0.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,knn,default,,0.09599,0.11874,0.54351,0.10658,0.58,,17.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,knn,tuned,"{'w': 50, 'k': 5}",0.09603,0.11691,0.54877,0.11215,1.86,1.56,0.0,8612,25,0.17836,ok
nasa,T-1,smap,mixed,ae,default,,0.26324,0.30089,0.71085,0.48677,2.1,,198.1,8612,25,0.17836,ok
nasa,T-1,smap,mixed,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 16}",0.13651,0.1629,0.61937,0.17564,3.34,7.6,0.0,8612,25,0.17836,ok
nasa,D-8,smap,point,iforest,default,,0.00648,0.00972,0.06736,0.0,1.92,,17.0,7874,25,0.00648,ok
nasa,D-8,smap,point,lof,default,,0.05935,0.10208,0.44507,0.18045,0.68,,17.0,7874,25,0.00648,ok
nasa,D-8,smap,point,knn,default,,0.0593,0.10201,0.44507,0.18045,0.55,,17.0,7874,25,0.00648,ok
nasa,D-8,smap,point,ae,default,,0.20588,0.27115,0.58331,0.42907,1.72,,191.4,7874,25,0.00648,ok
nasa,F-2,smap,point,iforest,default,,0.33603,0.3472,0.72487,0.32204,1.78,,17.0,8626,25,0.3428,ok
nasa,F-2,smap,point,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.2859,0.29729,0.639,0.2514,2.15,5.72,0.0,8626,25,0.3428,ok
nasa,F-2,smap,point,lof,default,,0.56615,0.57972,0.88287,0.65487,0.85,,17.0,8626,25,0.3428,ok
nasa,F-2,smap,point,lof,tuned,"{'w': 50, 'k': 30}",0.56205,0.57046,0.87679,0.65451,1.91,2.81,0.0,8626,25,0.3428,ok
nasa,F-2,smap,point,knn,default,,0.55174,0.56335,0.87847,0.65463,0.58,,17.0,8626,25,0.3428,ok
nasa,F-2,smap,point,knn,tuned,"{'w': 50, 'k': 5}",0.54897,0.55996,0.87565,0.65092,1.41,1.51,0.0,8626,25,0.3428,ok
nasa,F-2,smap,point,ae,default,,0.58317,0.5929,0.88653,0.66021,2.07,,198.0,8626,25,0.3428,ok
nasa,F-2,smap,point,ae,tuned,"{'w': 50, 'hidden': 64, 'latent': 8}",0.56469,0.57723,0.88037,0.65578,3.4,7.28,0.0,8626,25,0.3428,ok
nasa,T-3,smap,point,iforest,default,,0.01486,0.02185,0.63389,0.0,1.76,,17.0,8579,25,0.02145,ok
nasa,T-3,smap,point,iforest,tuned,"{'w': 100, 'n_estimators': 200}",0.01486,0.02185,0.63389,0.0,2.12,6.03,0.0,8579,25,0.02145,ok
nasa,T-3,smap,point,lof,default,,0.14512,0.20762,0.78619,0.39741,0.82,,17.0,8579,25,0.02145,ok
nasa,T-3,smap,point,lof,tuned,"{'w': 100, 'k': 50}",0.14512,0.20762,0.78619,0.39741,1.44,2.19,0.0,8579,25,0.02145,ok
nasa,T-3,smap,point,knn,default,,0.14503,0.20763,0.78619,0.39394,0.61,,17.0,8579,25,0.02145,ok
nasa,T-3,smap,point,knn,tuned,"{'w': 100, 'k': 3}",0.14505,0.20758,0.78619,0.39394,0.97,1.67,0.0,8579,25,0.02145,ok
nasa,T-3,smap,point,ae,default,,0.14864,0.21231,0.79041,0.40138,2.19,,196.9,8579,25,0.02145,ok
nasa,T-3,smap,point,ae,tuned,"{'w': 50, 'hidden': 64, 'latent': 8}",0.30784,0.2923,0.83213,0.61468,3.12,7.86,0.0,8579,25,0.02145,ok
nasa,D-12,smap,point,iforest,default,,0.34226,0.34873,0.0,0.0,1.37,,17.0,7918,25,0.34605,ok
nasa,D-12,smap,point,lof,default,,0.91474,0.90352,0.96603,0.75,0.28,,17.0,7918,25,0.34605,ok
nasa,D-12,smap,point,knn,default,,0.91474,0.90352,0.96603,0.75,0.23,,17.0,7918,25,0.34605,ok
nasa,D-12,smap,point,ae,default,,0.91398,0.90219,0.96603,0.75,1.2,,185.2,7918,25,0.34605,ok
nasa,G-6,smap,point,iforest,default,,0.0219,0.03208,0.76705,0.04365,1.81,,17.0,8640,25,0.01169,ok
nasa,G-6,smap,point,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.0279,0.04537,0.77002,0.06364,1.93,5.6,0.0,8640,25,0.01169,ok
nasa,G-6,smap,point,lof,default,,0.06651,0.10025,0.75188,0.21604,0.77,,17.0,8640,25,0.01169,ok
nasa,G-6,smap,point,lof,tuned,"{'w': 100, 'k': 50}",0.06651,0.10025,0.75188,0.21604,1.13,2.51,0.0,8640,25,0.01169,ok
nasa,G-6,smap,point,knn,default,,0.06631,0.09778,0.75164,0.21222,0.62,,17.0,8640,25,0.01169,ok
nasa,G-6,smap,point,knn,tuned,"{'w': 50, 'k': 3}",0.05489,0.08372,0.75988,0.17818,1.6,1.57,0.0,8640,25,0.01169,ok
nasa,G-6,smap,point,ae,default,,0.06587,0.10071,0.75135,0.21627,2.23,,198.1,8640,25,0.01169,ok
nasa,G-6,smap,point,ae,tuned,"{'w': 100, 'hidden': 32, 'latent': 8}",0.05736,0.08155,0.74869,0.18716,2.48,7.39,0.0,8640,25,0.01169,ok
nasa,P-7,smap,contextual,iforest,default,,0.51057,0.50361,0.85991,0.85561,1.78,,17.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,iforest,tuned,"{'w': 50, 'n_estimators': 100}",0.38624,0.38428,0.71124,0.47817,1.42,5.93,0.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,lof,default,,0.53037,0.53519,0.8563,0.83562,0.9,,17.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,lof,tuned,"{'w': 50, 'k': 30}",0.48284,0.47981,0.81148,0.77332,2.21,2.37,0.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,knn,default,,0.53064,0.5339,0.8574,0.84058,0.6,,17.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,knn,tuned,"{'w': 200, 'k': 1}",0.49123,0.50029,0.82237,0.81657,0.78,1.58,0.0,8071,25,0.20456,ok
nasa,P-7,smap,contextual,ae,default,,0.52348,0.5245,0.85199,0.83751,2.04,,191.7,8071,25,0.20456,ok
nasa,P-7,smap,contextual,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 16}",0.53006,0.52808,0.85102,0.83064,3.1,7.22,0.0,8071,25,0.20456,ok
nasa,A-5,smap,point,iforest,default,,0.0135,0.02471,0.21394,0.0,1.25,,17.0,4693,25,0.01087,ok
nasa,A-5,smap,point,lof,default,,0.01134,0.01702,0.0,0.0,0.22,,17.0,4693,25,0.01087,ok
nasa,A-5,smap,point,knn,default,,0.01376,0.02709,0.97462,0.0,0.17,,17.0,4693,25,0.01087,ok
nasa,A-5,smap,point,ae,default,,0.0135,0.03216,0.97601,0.0,0.82,,155.4,4693,25,0.01087,ok
nasa,A-7,smap,contextual,iforest,default,,0.15709,0.16537,0.41409,0.03183,1.81,,17.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.16637,0.17471,0.51974,0.03181,1.98,6.03,0.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,lof,default,,0.28753,0.29584,0.48527,0.0743,0.82,,17.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,lof,tuned,"{'w': 200, 'k': 10}",0.23853,0.24578,0.42716,0.04705,0.93,2.6,0.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,knn,default,,0.48222,0.4925,0.80106,0.54737,0.63,,17.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,knn,tuned,"{'w': 50, 'k': 3}",0.77888,0.79131,0.95722,0.94999,1.5,1.56,0.0,8631,25,0.27818,ok
nasa,A-7,smap,contextual,ae,default,,0.15924,0.16744,0.42353,0.04319,2.17,,198.1,8631,25,0.27818,ok
nasa,A-7,smap,contextual,ae,tuned,"{'w': 50, 'hidden': 64, 'latent': 8}",0.2877,0.29435,0.53937,0.1591,3.02,7.32,0.0,8631,25,0.27818,ok
nasa,P-2,smap,point,iforest,default,,0.29852,0.3294,0.93873,0.25,1.75,,17.0,8209,25,0.14935,ok
nasa,P-2,smap,point,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.24428,0.28173,0.93684,0.25,1.98,5.9,0.0,8209,25,0.14935,ok
nasa,P-2,smap,point,lof,default,,0.22043,0.24776,0.93975,0.25,0.76,,17.0,8209,25,0.14935,ok
nasa,P-2,smap,point,lof,tuned,"{'w': 200, 'k': 10}",0.22712,0.25329,0.93476,0.25,0.94,2.15,0.0,8209,25,0.14935,ok
nasa,P-2,smap,point,knn,default,,0.21231,0.24348,0.93931,0.25,0.94,,17.0,8209,25,0.14935,ok
nasa,P-2,smap,point,knn,tuned,"{'w': 200, 'k': 1}",0.23115,0.25853,0.93148,0.25,0.76,1.55,0.0,8209,25,0.14935,ok
nasa,P-2,smap,point,ae,default,,0.35977,0.36183,0.94591,0.45981,2.09,,193.7,8209,25,0.14935,ok
nasa,P-2,smap,point,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 16}",0.519,0.52013,0.94158,0.85657,3.16,7.36,0.0,8209,25,0.14935,ok
nasa,A-9,smap,contextual,iforest,default,,0.27574,0.2825,0.20821,0.0,1.82,,17.0,8434,25,0.45826,ok
nasa,A-9,smap,contextual,lof,default,,0.53997,0.54657,0.65603,0.33014,0.36,,17.0,8434,25,0.45826,ok
nasa,A-9,smap,contextual,knn,default,,0.53974,0.54644,0.65648,0.33014,0.3,,17.0,8434,25,0.45826,ok
nasa,A-9,smap,contextual,ae,default,,0.53967,0.54638,0.65585,0.32987,1.33,,193.0,8434,25,0.45826,ok
nasa,M-6,msl,point,iforest,default,,0.04586,0.06412,0.54891,0.0,1.7,,17.0,2049,55,0.08834,ok
nasa,M-6,msl,point,lof,default,,0.9139,0.97102,0.99566,0.97524,0.65,,17.0,2049,55,0.08834,ok
nasa,M-6,msl,point,knn,default,,0.79309,0.94008,0.99566,0.96636,0.38,,17.0,2049,55,0.08834,ok
nasa,M-6,msl,point,ae,default,,0.87959,0.96163,0.99536,0.96429,1.72,,166.3,2049,55,0.08834,ok
nasa,M-2,msl,contextual,iforest,default,,0.95221,0.96822,0.9823,0.74062,1.81,,17.0,2277,55,0.5011,ok
nasa,M-2,msl,contextual,lof,default,,0.7598,0.77766,0.91964,0.47745,0.62,,17.0,2277,55,0.5011,ok
nasa,M-2,msl,contextual,knn,default,,0.7579,0.78142,0.93877,0.48293,0.41,,17.0,2277,55,0.5011,ok
nasa,M-2,msl,contextual,ae,default,,0.66352,0.68165,0.96374,0.48659,2.32,,187.1,2277,55,0.5011,ok
nasa,P-10,msl,point,iforest,default,,0.04711,0.07303,0.87549,0.15956,2.91,,17.0,6100,55,0.02148,ok
nasa,P-10,msl,point,iforest,tuned,"{'w': 50, 'n_estimators': 200}",0.31322,0.25334,0.99473,0.56487,2.96,10.82,0.0,6100,55,0.02148,ok
nasa,P-10,msl,point,lof,default,,0.76232,0.6587,0.99683,0.86042,1.87,,17.0,6100,55,0.02148,ok
nasa,P-10,msl,point,lof,tuned,"{'w': 50, 'k': 30}",0.77572,0.59675,0.99734,0.85686,6.12,6.34,0.0,6100,55,0.02148,ok
nasa,P-10,msl,point,knn,default,,0.77456,0.66469,0.99683,0.8683,2.21,,17.0,6100,55,0.02148,ok
nasa,P-10,msl,point,knn,tuned,"{'w': 50, 'k': 3}",0.73903,0.56624,0.9972,0.83196,4.39,4.66,0.0,6100,55,0.02148,ok
nasa,P-10,msl,point,ae,default,,0.91878,0.81835,0.99835,0.9731,4.29,,362.6,6100,55,0.02148,ok
nasa,P-10,msl,point,ae,tuned,"{'w': 50, 'hidden': 32, 'latent': 16}",0.42876,0.33932,0.99359,0.63894,5.97,15.75,0.0,6100,55,0.02148,ok
nasa,T-5,msl,point,iforest,default,,0.00835,0.01218,0.41384,0.0,1.39,,17.0,2218,55,0.01172,ok
nasa,T-5,msl,point,lof,default,,0.96818,0.93402,0.99969,0.98913,0.69,,17.0,2218,55,0.01172,ok
nasa,T-5,msl,point,knn,default,,0.9645,0.92361,0.99969,0.98913,0.45,,17.0,2218,55,0.01172,ok
nasa,T-5,msl,point,ae,default,,0.99163,0.95272,0.99977,0.98936,1.45,,183.0,2218,55,0.01172,ok
nasa,M-3,msl,contextual,iforest,default,,0.20056,0.28048,0.85011,0.29285,1.94,,17.0,2127,55,0.11801,ok
nasa,M-3,msl,contextual,lof,default,,0.07103,0.10689,0.67558,0.01677,0.79,,17.0,2127,55,0.11801,ok
nasa,M-3,msl,contextual,knn,default,,0.07013,0.10619,0.66885,0.00623,0.43,,17.0,2127,55,0.11801,ok
nasa,M-3,msl,contextual,ae,default,,0.12955,0.19622,0.72967,0.13555,1.82,,174.8,2127,55,0.11801,ok
nasa,M-5,msl,contextual,iforest,default,,0.1262,0.16937,0.61335,0.0162,1.96,,17.0,2303,55,0.1307,ok
nasa,M-5,msl,contextual,lof,default,,0.12507,0.16557,0.6625,0.02355,0.79,,17.0,2303,55,0.1307,ok
nasa,M-5,msl,contextual,knn,default,,0.12913,0.17149,0.69344,0.08511,0.47,,17.0,2303,55,0.1307,ok
nasa,M-5,msl,contextual,ae,default,,0.14403,0.18447,0.67512,0.11125,1.76,,186.7,2303,55,0.1307,ok
nasa,C-1,msl,mixed,iforest,default,,0.14844,0.22277,0.54074,0.2027,2.01,,17.0,2264,55,0.13781,ok
nasa,C-1,msl,mixed,lof,default,,0.13505,0.19601,0.5346,0.09569,0.84,,17.0,2264,55,0.13781,ok
nasa,C-1,msl,mixed,knn,default,,0.1383,0.20125,0.52677,0.09179,0.48,,17.0,2264,55,0.13781,ok
nasa,C-1,msl,mixed,ae,default,,0.54216,0.53916,0.74276,0.5,1.89,,186.6,2264,55,0.13781,ok
nasa,T-12,msl,contextual,iforest,default,,0.07005,0.12541,0.91494,0.04731,1.78,,17.0,2430,55,0.04979,ok
nasa,T-12,msl,contextual,lof,default,,0.23549,0.24277,0.7232,0.47965,0.39,,17.0,2430,55,0.04979,ok
nasa,T-12,msl,contextual,knn,default,,0.23705,0.24157,0.72205,0.47802,0.21,,17.0,2430,55,0.04979,ok
nasa,T-12,msl,contextual,ae,default,,0.82842,0.74074,0.99425,0.94715,1.11,,192.1,2430,55,0.04979,ok
nasa,F-4,msl,point,iforest,default,,0.09904,0.12196,0.8687,0.24368,2.57,,17.0,3422,55,0.02075,ok
nasa,F-4,msl,point,lof,default,,0.03504,0.04525,0.65057,0.06536,0.96,,17.0,3422,55,0.02075,ok
nasa,F-4,msl,point,knn,default,,0.03606,0.04714,0.6472,0.06781,0.6,,17.0,3422,55,0.02075,ok
nasa,F-4,msl,point,ae,default,,0.0487,0.06554,0.53727,0.11504,1.86,,262.9,3422,55,0.02075,ok
nasa,D-14,msl,point,iforest,default,,0.04515,0.07056,0.38303,0.0,1.89,,17.0,2625,55,0.08457,ok
