dataset,series,domain,anomaly_kind,detector,tier,config,auc_pr,vus_pr,affil_f1,event_f1,runtime_s,tune_s,peak_mb,n_test,n_channels,anomaly_frac,status
nasa,F-7,msl,contextual,chronos_base_resid,default,,0.06294,0.0959,0.66875,0.01699,1.55,,1824.4,5054,55,0.0837,ok
nasa,F-7,msl,contextual,chronos_base_quantile,default,,0.09561,0.13399,0.72673,0.13301,1.55,,1824.4,5054,55,0.0837,ok
nasa,F-7,msl,contextual,timesfm_resid,default,,0.05458,0.09073,0.66367,0.01247,47.57,,1901.4,5054,55,0.0837,ok
nasa,F-7,msl,contextual,timesfm_quantile,default,,0.09318,0.13277,0.73103,0.12687,47.57,,1901.4,5054,55,0.0837,ok
nasa,M-3,msl,contextual,chronos_small_resid,default,,0.11569,0.15604,0.6866,0.14737,0.9,,1593.6,2127,55,0.11801,ok
nasa,M-3,msl,contextual,chronos_small_quantile,default,,0.09917,0.14371,0.68555,0.05224,0.9,,1593.6,2127,55,0.11801,ok
nasa,M-3,msl,contextual,chronos_base_resid,default,,0.14584,0.18284,0.71385,0.23746,1.07,,1824.4,2127,55,0.11801,ok
nasa,M-3,msl,contextual,chronos_base_quantile,default,,0.10882,0.15339,0.71122,0.11742,1.07,,1824.4,2127,55,0.11801,ok
nasa,M-3,msl,contextual,timesfm_resid,default,,0.14269,0.19504,0.7069,0.25195,23.78,,1901.4,2127,55,0.11801,ok
nasa,M-3,msl,contextual,timesfm_quantile,default,,0.10452,0.14833,0.75291,0.08929,23.78,,1901.4,2127,55,0.11801,ok
nasa,M-4,msl,contextual,chronos_small_resid,default,,0.10018,0.13934,0.66886,0.04839,0.93,,1593.6,2038,55,0.12316,ok
nasa,M-4,msl,contextual,chronos_small_quantile,default,,0.11856,0.15613,0.70046,0.12371,0.93,,1593.6,2038,55,0.12316,ok
nasa,M-4,msl,contextual,chronos_base_resid,default,,0.11263,0.16061,0.85941,0.11559,1.49,,1824.4,2038,55,0.12316,ok
nasa,M-4,msl,contextual,chronos_base_quantile,default,,0.11434,0.15468,0.72557,0.11291,1.49,,1824.4,2038,55,0.12316,ok
nasa,M-4,msl,contextual,timesfm_resid,default,,0.10127,0.14809,0.71489,0.09556,18.5,,1901.4,2038,55,0.12316,ok
nasa,M-4,msl,contextual,timesfm_quantile,default,,0.11481,0.15649,0.70342,0.10766,18.5,,1901.4,2038,55,0.12316,ok
nasa,M-5,msl,contextual,chronos_small_resid,default,,0.11621,0.1496,0.68555,0.14203,0.83,,1593.6,2303,55,0.1307,ok
nasa,M-5,msl,contextual,chronos_small_quantile,default,,0.12493,0.16393,0.76402,0.21469,0.83,,1593.6,2303,55,0.1307,ok
nasa,M-5,msl,contextual,chronos_base_resid,default,,0.14674,0.17925,0.91144,0.22704,1.3,,1824.4,2303,55,0.1307,ok
nasa,M-5,msl,contextual,chronos_base_quantile,default,,0.12251,0.16133,0.81497,0.12121,1.3,,1824.4,2303,55,0.1307,ok
nasa,M-5,msl,contextual,timesfm_resid,default,,0.1513,0.18245,0.75627,0.24183,26.21,,1901.4,2303,55,0.1307,ok
nasa,M-5,msl,contextual,timesfm_quantile,default,,0.14178,0.18369,0.7972,0.22056,26.21,,1901.4,2303,55,0.1307,ok
nasa,P-15,msl,point,chronos_small_resid,default,,0.00684,0.00927,0.71494,0.00592,0.92,,1593.6,2856,55,0.00735,ok
nasa,P-15,msl,point,chronos_small_quantile,default,,0.02343,0.03043,0.688,0.07205,0.92,,1593.6,2856,55,0.00735,ok
nasa,P-15,msl,point,chronos_base_resid,default,,0.00471,0.00697,0.68479,0.0,1.94,,1824.4,2856,55,0.00735,ok
nasa,P-15,msl,point,chronos_base_quantile,default,,0.01954,0.02694,0.8645,0.07205,1.94,,1824.4,2856,55,0.00735,ok
nasa,P-15,msl,point,timesfm_resid,default,,0.00442,0.00677,0.71355,0.0,32.16,,1901.4,2856,55,0.00735,ok
nasa,P-15,msl,point,timesfm_quantile,default,,0.02066,0.02687,0.66328,0.0825,32.16,,1901.4,2856,55,0.00735,ok
nasa,C-1,msl,mixed,chronos_small_resid,default,,0.19871,0.27559,0.81414,0.26709,0.61,,1593.6,2264,55,0.13781,ok
nasa,C-1,msl,mixed,chronos_small_quantile,default,,0.13449,0.20113,0.69128,0.11666,0.61,,1593.6,2264,55,0.13781,ok
nasa,C-1,msl,mixed,chronos_base_resid,default,,0.18653,0.25871,0.81945,0.26924,1.02,,1824.4,2264,55,0.13781,ok
nasa,C-1,msl,mixed,chronos_base_quantile,default,,0.12188,0.18317,0.6603,0.09438,1.02,,1824.4,2264,55,0.13781,ok
nasa,C-1,msl,mixed,timesfm_resid,default,,0.17076,0.25023,0.85833,0.19506,24.99,,1901.4,2264,55,0.13781,ok
nasa,C-1,msl,mixed,timesfm_quantile,default,,0.13438,0.19996,0.67287,0.11864,24.99,,1901.4,2264,55,0.13781,ok
nasa,C-2,msl,mixed,chronos_small_resid,default,,0.16326,0.22291,0.87166,0.35936,0.98,,1593.6,2051,55,0.0668,ok
nasa,C-2,msl,mixed,chronos_small_quantile,default,,0.05795,0.09056,0.64086,0.04445,0.98,,1593.6,2051,55,0.0668,ok
nasa,C-2,msl,mixed,chronos_base_resid,default,,0.17864,0.24147,0.84413,0.38979,1.21,,1824.4,2051,55,0.0668,ok
nasa,C-2,msl,mixed,chronos_base_quantile,default,,0.09214,0.12854,0.68414,0.14663,1.21,,1824.4,2051,55,0.0668,ok
nasa,C-2,msl,mixed,timesfm_resid,default,,0.09613,0.13831,0.7522,0.21131,25.91,,1901.4,2051,55,0.0668,ok
nasa,C-2,msl,mixed,timesfm_quantile,default,,0.06266,0.09689,0.74093,0.06565,25.91,,1901.4,2051,55,0.0668,ok
nasa,T-12,msl,contextual,chronos_small_resid,default,,0.12768,0.15963,0.96281,0.30496,0.89,,1593.6,2430,55,0.04979,ok
